Flare_ID,Date,Time (UT),flare_class,EO_tstart,EO_tpeak,EO_tend,EO_xcen,EO_ycen,depec_file
20190322003300,2019-03-22,00:33:00,C2.1,2019-03-22 00:32:56,2019-03-22 00:33:36,2019-03-22 00:37:51,,,eovsa.spec.flare_id_20190322003300.fits
20190323192800,2019-03-23,19:28:00,B6.0,2019-03-23 19:27:58,2019-03-23 19:28:12,2019-03-23 19:28:30,,,eovsa.spec.flare_id_20190323192800.fits
20190323211900,2019-03-23,21:19:00,C1.3,2019-03-23 21:17:30,2019-03-23 21:19:04,2019-03-23 21:19:50,,,eovsa.spec.flare_id_20190323211900.fits
20190415193100,2019-04-15,19:31:00,B4.7,2019-04-15 19:30:03,2019-04-15 19:32:21,2019-04-15 19:34:11,520.9,151.4,eovsa.spec.flare_id_20190415193100.fits
20190504220800,2019-05-04,22:08:00,B4.0,2019-05-04 22:07:30,2019-05-04 22:09:14,2019-05-04 22:12:23,-893.2,176.9,eovsa.spec.flare_id_20190504220800.fits
20190504224000,2019-05-04,22:40:00,C3.0,2019-05-04 22:30:57,2019-05-04 22:40:08,2019-05-04 22:43:33,-892.4,188.4,eovsa.spec.flare_id_20190504224000.fits
20190506174800,2019-05-06,17:48:00,C1.4,2019-05-06 17:47:12,2019-05-06 17:48:10,2019-05-06 17:49:05,,,eovsa.spec.flare_id_20190506194800.fits
20190506222900,2019-05-06,22:29:00,B6.9,2019-05-06 22:26:07,2019-05-06 22:29:20,2019-05-06 22:32:26,-634.4,191.7,eovsa.spec.flare_id_20190506222900.fits
20190507014600,2019-05-07,01:46:00,B9.3,2019-05-07 01:40:57,2019-05-07 01:45:33,2019-05-07 01:46:51,,,eovsa.spec.flare_id_20190507014600.fits
20190515192200,2019-05-15,19:22:00,C2.9,2019-05-15 19:22:04,2019-05-15 19:23:57,2019-05-15 19:32:38,565.1,156.0,eovsa.spec.flare_id_20190515192200.fits
20200607214300,2020-06-07,21:43:00,B6.4,2020-06-07 21:43:08,2020-06-07 21:44:20,2020-06-07 21:49:55,-338.6,-385.8,eovsa.spec.flare_id_20200607214300.fits
20201018163300,2020-10-18,16:33:00,B2.0,2020-10-18 16:32:01,2020-10-18 16:33:09,2020-10-18 16:37:09,-239.9,-315.7,eovsa.spec.flare_id_20201018163300.fits
20201028221000,2020-10-28,22:10:00,C1.5,2020-10-28 22:05:09,2020-10-28 22:10:08,2020-10-28 22:16:51,479.8,-354.1,eovsa.spec.flare_id_20201028221000.fits
20201029160100,2020-10-29,16:01:00,C1.3,2020-10-29 16:00:16,2020-10-29 16:01:26,2020-10-29 16:03:31,,,eovsa.spec.flare_id_20201029160100.fits
20201029201600,2020-10-29,20:16:00,C1.5,2020-10-29 20:15:00,2020-10-29 20:15:55,2020-10-29 20:19:57,,,eovsa.spec.flare_id_20201029201600.fits
20201105205300,2020-11-05,20:53:00,B7.0,2020-11-05 20:46:47,2020-11-05 20:53:37,2020-11-05 20:59:58,,,eovsa.spec.flare_id_20201105205300.fits
20201105215500,2020-11-05,21:55:00,B9.0,2020-11-05 21:52:03,2020-11-05 21:55:49,2020-11-05 22:01:54,-652.3,-429.9,eovsa.spec.flare_id_20201105215500.fits
20201105222000,2020-11-05,22:20:00,C1.0,2020-11-05 22:18:33,2020-11-05 22:20:47,2020-11-05 22:23:13,-625.5,-452.2,eovsa.spec.flare_id_20201105222000.fits
20201105224000,2020-11-05,22:40:00,B7.0,2020-11-05 22:39:08,2020-11-05 22:39:33,2020-11-05 22:41:54,-650.1,-455.9,eovsa.spec.flare_id_20201105224000.fits
20201106161300,2020-11-06,16:13:00,B4.6,2020-11-06 16:12:49,2020-11-06 16:13:10,2020-11-06 16:16:34,-521.8,-408.5,eovsa.spec.flare_id_20201106161300.fits
20201106214700,2020-11-06,21:47:00,B2.8,2020-11-06 21:47:17,2020-11-06 21:47:36,2020-11-06 21:50:52,-486.0,-427.5,eovsa.spec.flare_id_20201106214700.fits
20201108162400,2020-11-08,16:24:00,B3.4,2020-11-08 16:23:07,2020-11-08 16:23:44,2020-11-08 16:26:00,-144.7,-441.2,eovsa.spec.flare_id_20201108162400.fits
20201108192600,2020-11-08,19:26:00,B4.4,2020-11-08 19:26:06,2020-11-08 19:27:17,2020-11-08 19:35:57,-121.6,-449.7,eovsa.spec.flare_id_20201108192600.fits
20201110194400,2020-11-10,19:44:00,C1.3,2020-11-10 19:44:02,2020-11-10 19:44:25,2020-11-10 19:49:47,292.0,-460.5,eovsa.spec.flare_id_20201110194400.fits
20201120170000,2020-11-20,17:00:00,C1.9,2020-11-20 16:54:37,2020-11-20 17:02:47,2020-11-20 17:06:57,-561.0,-390.6,eovsa.spec.flare_id_20201120170000.fits
20201124164000,2020-11-24,16:40:00,B5.0,2020-11-24 16:38:45,2020-11-24 16:39:30,2020-11-24 16:42:18,-827.6,-297.7,eovsa.spec.flare_id_20201124164000.fits
20201124191300,2020-11-24,19:13:00,B5.4,2020-11-24 19:12:38,2020-11-24 19:13:16,2020-11-24 19:19:22,-829.8,-306.0,eovsa.spec.flare_id_20201124191300.fits
20201201231700,2020-12-01,23:17:00,C1.4,2020-12-01 23:15:43,2020-12-01 23:18:03,2020-12-01 23:20:54,,,eovsa.spec.flare_id_20201201231700.fits
20201205180300,2020-12-05,18:03:00,C1.2,2020-12-05 18:01:53,2020-12-05 18:02:43,2020-12-05 18:04:05,-220.0,-364.4,eovsa.spec.flare_id_20201205180300.fits
20201207164000,2020-12-07,16:40:00,C7.4,2020-12-07 15:59:50,2020-12-07 16:26:31,2020-12-07 17:03:06,175.4,-369.5,eovsa.spec.flare_id_20201207164000.fits
20210227175800,2021-02-27,17:58:00,C2.7,2021-02-27 17:58:06,2021-02-27 17:59:33,2021-02-27 18:07:52,,,eovsa.spec.flare_id_20210227175800.fits
20210417164600,2021-04-17,16:46:00,B9.0,2021-04-17 16:41:53,2021-04-17 16:51:29,2021-04-17 16:54:02,,,eovsa.spec.flare_id_20210417164600.fits
20210419233600,2021-04-19,23:36:00,M1.0,2021-04-19 23:32:11,2021-04-19 23:55:20,2021-04-19 23:59:29,,,eovsa.spec.flare_id_20210419233600.fits
20210505223000,2021-05-05,22:30:00,B5.0,2021-05-05 22:28:00,2021-05-05 22:30:00,2021-05-05 22:32:00,,,eovsa.spec.flare_id_20210505223000.fits
20210507190000,2021-05-07,19:00:00,M4.0,2021-05-07 18:50:32,2021-05-07 19:01:45,2021-05-07 19:18:03,-899.7,280.8,eovsa.spec.flare_id_20210507190000.fits
20210508183000,2021-05-08,18:30:00,C9.0,2021-05-08 18:31:08,2021-05-08 18:31:27,2021-05-08 19:04:13,,,eovsa.spec.flare_id_20210508183000.fits
20210509135500,2021-05-09,13:55:00,C4.0,2021-05-09 13:47:54,2021-05-09 13:55:02,2021-05-09 14:24:15,-707.0,333.0,eovsa.spec.flare_id_20210509135500.fits
20210517190500,2021-05-17,19:05:00,B5.0,2021-05-17 18:54:57,2021-05-17 19:06:25,2021-05-17 19:10:48,,,eovsa.spec.flare_id_20210517190500.fits
20210521192500,2021-05-21,19:25:00,C5.0,2021-05-21 19:23:40,2021-05-21 19:29:49,2021-05-21 19:34:23,-452.8,316.1,eovsa.spec.flare_id_20210521192500.fits
20210522161000,2021-05-22,16:10:00,C1.8,2021-05-22 16:08:31,2021-05-22 16:14:39,2021-05-22 16:23:44,-290.0,343.8,eovsa.spec.flare_id_20210522161000.fits
20210522171000,2021-05-22,17:10:00,M1.0,2021-05-22 17:07:57,2021-05-22 17:09:23,2021-05-22 17:23:33,,,eovsa.spec.flare_id_20210522171000.fits
20210522203300,2021-05-22,20:33:00,B8.6,2021-05-22 20:25:35,2021-05-22 20:32:59,2021-05-22 20:34:20,,,eovsa.spec.flare_id_20210522203300.fits
20210522211300,2021-05-22,21:13:00,B7.1,2021-05-22 21:12:22,2021-05-22 21:13:08,2021-05-22 21:13:57,,,eovsa.spec.flare_id_20210522211300.fits
20210522213000,2021-05-22,21:30:00,M1.4,2021-05-22 21:31:08,2021-05-22 21:34:50,2021-05-22 22:03:23,,,eovsa.spec.flare_id_20210522213000.fits
20210522231100,2021-05-22,23:11:00,C7.0,2021-05-22 23:05:28,2021-05-22 23:14:52,2021-05-22 23:23:47,-224.3,317.4,eovsa.spec.flare_id_20210522231100.fits
20210523170000,2021-05-23,17:00:00,C2.2,2021-05-23 16:59:51,2021-05-23 17:03:21,2021-05-23 17:13:37,-44.9,366.2,eovsa.spec.flare_id_20210523170000.fits
20210526185500,2021-05-26,18:55:00,B7.0,2021-05-26 18:55:33,2021-05-26 18:55:36,2021-05-26 18:58:54,,,eovsa.spec.flare_id_20210526185500.fits
20210526203600,2021-05-26,20:36:00,C3.1,2021-05-26 20:34:00,2021-05-26 20:36:00,2021-05-26 20:38:00,,,eovsa.spec.flare_id_20210526203600.fits
20210526212300,2021-05-26,21:23:00,C3.8,2021-05-26 21:22:14,2021-05-26 21:23:47,2021-05-26 21:43:22,,,eovsa.spec.flare_id_20210526212300.fits
20210527220000,2021-05-27,22:00:00,C1.0,2021-05-27 21:58:00,2021-05-27 22:00:00,2021-05-27 22:02:00,,,eovsa.spec.flare_id_20210527220000.fits
20210527231000,2021-05-27,23:10:00,C7.6,2021-05-27 23:08:00,2021-05-27 23:10:00,2021-05-27 23:12:00,713.4,314.0,eovsa.spec.flare_id_20210527231000.fits
20210528223000,2021-05-28,22:30:00,C9.0,2021-05-28 22:24:10,2021-05-28 23:41:27,2021-05-28 23:53:32,825.8,319.1,eovsa.spec.flare_id_20210528223000.fits
20210625140000,2021-06-25,14:00:00,C1.7,2021-06-25 13:58:23,2021-06-25 13:59:25,2021-06-25 14:04:08,,,eovsa.spec.flare_id_20210625140000.fits
20210625184000,2021-06-25,18:40:00,B3.1,2021-06-25 18:35:36,2021-06-25 18:37:02,2021-06-25 18:40:18,,,eovsa.spec.flare_id_20210625184000.fits
20210628142900,2021-06-28,14:29:00,B9.4,2021-06-28 14:27:00,2021-06-28 14:29:00,2021-06-28 14:31:00,,,eovsa.spec.flare_id_20210628142900.fits
20210703142700,2021-07-03,14:27:00,X1.5,2021-07-03 14:26:28,2021-07-03 14:28:40,2021-07-03 14:36:23,,,eovsa.spec.flare_id_20210703142700.fits
20210703163000,2021-07-03,16:30:00,B8.5,2021-07-03 16:28:00,2021-07-03 16:30:00,2021-07-03 16:32:00,,,eovsa.spec.flare_id_20210703163000.fits
20210705181500,2021-07-05,18:15:00,C1.2,2021-07-05 18:11:54,2021-07-05 18:15:44,2021-07-05 18:20:54,,,eovsa.spec.flare_id_20210705181500.fits
20210706191500,2021-07-06,19:15:00,C1.1,2021-07-06 19:13:08,2021-07-06 19:14:31,2021-07-06 19:15:56,880.3,-320.6,eovsa.spec.flare_id_20210706191500.fits
20210706205800,2021-07-06,20:58:00,C1.2,2021-07-06 20:57:45,2021-07-06 20:58:32,2021-07-06 21:02:22,,,eovsa.spec.flare_id_20210706205800.fits
20210706214900,2021-07-06,21:49:00,C1.1,2021-07-06 21:48:19,2021-07-06 21:48:57,2021-07-06 21:51:52,872.5,-319.6,eovsa.spec.flare_id_20210706214900.fits
20210709172000,2021-07-09,17:20:00,C4.7,2021-07-09 17:20:29,2021-07-09 17:21:39,2021-07-09 17:25:32,834.8,464.5,eovsa.spec.flare_id_20210709172000.fits
20210820155500,2021-08-20,15:55:00,C3.0,2021-08-20 15:46:12,2021-08-20 15:52:47,2021-08-20 15:56:24,,,eovsa.spec.flare_id_20210820155500.fits
20210820214500,2021-08-20,21:45:00,C1.4,2021-08-20 21:46:40,2021-08-20 22:08:57,2021-08-20 22:32:17,,,eovsa.spec.flare_id_20210820214500.fits
20210821184100,2021-08-21,18:41:00,B3.9,2021-08-21 18:40:46,2021-08-21 18:41:07,2021-08-21 18:46:43,-873.4,280.8,eovsa.spec.flare_id_20210821184100.fits
20210821215700,2021-08-21,21:57:00,B3.9,2021-08-21 22:01:31,2021-08-21 22:26:48,2021-08-21 22:31:49,-903.3,341.6,eovsa.spec.flare_id_20210821215700.fits
20210821222900,2021-08-21,22:29:00,B4.7,2021-08-21 22:01:31,2021-08-21 22:26:48,2021-08-21 22:31:49,,,eovsa.spec.flare_id_20210821215700.fits
20210822203500,2021-08-22,20:35:00,B1.2,2021-08-22 20:32:41,2021-08-22 20:35:29,2021-08-22 20:41:30,,,eovsa.spec.flare_id_20210822203500.fits
20210826181200,2021-08-26,18:12:00,C3.0,2021-08-26 18:31:09,2021-08-26 18:25:19,2021-08-26 19:02:35,-213.3,238.6,eovsa.spec.flare_id_20210826181200.fits
20210826232000,2021-08-26,23:20:00,C3.9,2021-08-26 23:19:22,2021-08-26 23:21:23,2021-08-26 23:24:23,-295.3,-582.5,eovsa.spec.flare_id_20210826232000.fits
20210827210000,2021-08-27,21:00:00,C7.3,2021-08-27 20:57:00,2021-08-27 21:00:54,2021-08-27 21:49:42,-60.1,-531.8,eovsa.spec.flare_id_20210827210000.fits
20210829172100,2021-08-29,17:21:00,C2.9,2021-08-29 17:09:32,2021-08-29 17:18:12,2021-08-29 18:00:04,273.4,-525.3,eovsa.spec.flare_id_20210829172100.fits
20210830161200,2021-08-30,16:12:00,C2.0,2021-08-30 16:13:47,2021-08-30 16:14:28,2021-08-30 16:33:31,,,eovsa.spec.flare_id_20210830161200.fits
20210830182300,2021-08-30,18:23:00,B7.0,2021-08-30 18:20:03,2021-08-30 18:23:19,2021-08-30 18:27:11,499.4,-518.9,eovsa.spec.flare_id_20210830182300.fits
20210830204700,2021-08-30,20:47:00,B8.0,2021-08-30 20:46:43,2021-08-30 20:47:33,2021-08-30 20:52:49,450.2,-510.5,eovsa.spec.flare_id_20210830204700.fits
20210831144800,2021-08-31,14:48:00,B2.5,2021-08-31 14:47:48,2021-08-31 15:01:34,2021-08-31 15:06:22,,,eovsa.spec.flare_id_20210831144800.fits
20210831164800,2021-08-31,16:48:00,B6.6,2021-08-31 16:48:16,2021-08-31 16:48:40,2021-08-31 16:51:33,,,eovsa.spec.flare_id_20210831164800.fits
20210831190800,2021-08-31,19:08:00,B7.1,2021-08-31 19:08:05,2021-08-31 19:09:01,2021-08-31 19:18:46,618.4,-504.3,eovsa.spec.flare_id_20210831190800.fits
20210908172400,2021-09-08,17:24:00,C8.3,2021-09-08 17:20:20,2021-09-08 17:24:42,2021-09-08 17:49:15,-178.4,-388.7,eovsa.spec.flare_id_20210908172400.fits
20210912133900,2021-09-12,13:39:00,B6.6,2021-09-12 23:38:36,2021-09-12 23:39:12,2021-09-12 23:41:38,,,eovsa.spec.flare_id_20210912233900.fits
20210913175400,2021-09-13,17:54:00,B6.1,2021-09-13 17:51:39,2021-09-13 17:53:44,2021-09-13 17:55:56,,,eovsa.spec.flare_id_20210913175400.fits
20210914180800,2021-09-14,18:08:00,B3.7,2021-09-14 18:08:03,2021-09-14 18:08:39,2021-09-14 18:11:23,,,eovsa.spec.flare_id_20210914180800.fits
20210919163800,2021-09-19,16:38:00,B1.0,2021-09-19 16:37:47,2021-09-19 16:38:29,2021-09-19 16:40:39,,,eovsa.spec.flare_id_20210919163800.fits
20210920192400,2021-09-20,19:24:00,B4.0,2021-09-20 19:07:43,2021-09-20 19:23:04,2021-09-20 19:57:19,,,eovsa.spec.flare_id_20210920192400.fits
20210920210000,2021-09-20,21:00:00,B2.5,2021-09-20 20:35:23,2021-09-20 20:44:30,2021-09-20 21:25:34,-654.7,-535.6,eovsa.spec.flare_id_20210920210000.fits
20210920215200,2021-09-20,21:52:00,B3.3,2021-09-20 21:40:50,2021-09-20 21:50:58,2021-09-20 22:02:19,-648.7,-538.6,eovsa.spec.flare_id_20210920215200.fits
20210921182500,2021-09-21,18:25:00,C1.1,2021-09-21 18:22:08,2021-09-21 18:26:05,2021-09-21 18:28:52,,,eovsa.spec.flare_id_20210921182500.fits
20210921202400,2021-09-21,20:24:00,B5.1,2021-09-21 20:22:57,2021-09-21 20:24:01,2021-09-21 20:28:06,-575.6,-512.9,eovsa.spec.flare_id_20210921202400.fits
20210922180900,2021-09-22,18:09:00,B1.5,2021-09-22 18:07:33,2021-09-22 18:09:04,2021-09-22 18:13:08,,,eovsa.spec.flare_id_20210922180900.fits
20210922201200,2021-09-22,20:12:00,C1.1,2021-09-22 20:10:53,2021-09-22 20:12:40,2021-09-22 20:15:31,-413.5,-534.9,eovsa.spec.flare_id_20210922201200.fits
20210923152400,2021-09-23,15:24:00,M1.9,2021-09-23 15:23:53,2021-09-23 15:26:05,2021-09-23 15:42:07,,,eovsa.spec.flare_id_20210923152400.fits
20210923204000,2021-09-23,20:40:00,C1.0,2021-09-23 20:39:18,2021-09-23 20:40:27,2021-09-23 20:47:51,-230.6,-534.1,eovsa.spec.flare_id_20210923204000.fits
20210924164500,2021-09-24,16:45:00,none? B4.0 at 16:12,2021-09-24 16:42:35,2021-09-24 16:45:14,2021-09-24 16:45:56,-46.9,-573.1,eovsa.spec.flare_id_20210924164500.fits
20210924211600,2021-09-24,21:16:00,B2.0,2021-09-24 21:16:02,2021-09-24 21:16:26,2021-09-24 21:29:47,,,eovsa.spec.flare_id_20210924211600.fits
20210925191500,2021-09-25,19:15:00,C1.7,2021-09-25 19:14:39,2021-09-25 19:15:33,2021-09-25 19:29:55,143.6,-541.7,eovsa.spec.flare_id_20210925191500.fits
20211004180800,2021-10-04,18:08:00,B1.0,2021-10-04 18:07:41,2021-10-04 18:08:41,2021-10-04 18:13:17,,,eovsa.spec.flare_id_20211004180800.fits
20211005193000,2021-10-05,19:30:00,B1.6,2021-10-05 19:29:02,2021-10-05 19:29:51,2021-10-05 19:32:55,,,eovsa.spec.flare_id_20211005193000.fits
20211011161300,2021-10-11,16:13:00,B2.0,2021-10-11 16:11:52,2021-10-11 16:13:34,2021-10-11 16:15:40,,,eovsa.spec.flare_id_20211011161300.fits
20211011192100,2021-10-11,19:21:00,B2,2021-10-11 19:23:16,2021-10-11 19:23:55,2021-10-11 19:25:15,,,eovsa.spec.flare_id_20211011192100.fits
20211012155700,2021-10-12,15:57:00,B6,2021-10-12 15:59:14,2021-10-12 16:00:09,2021-10-12 16:08:12,516.3,186.9,eovsa.spec.flare_id_20211012155700.fits
20211028152600,2021-10-28,15:26:00,X1.0,2021-10-28 15:25:52,2021-10-28 15:29:08,2021-10-28 15:50:22,29.1,-504.0,eovsa.spec.flare_id_20211028152600.fits
20211030152000,2021-10-30,15:20:00,C3.1,2021-10-30 15:14:51,2021-10-30 15:20:03,2021-10-30 15:30:03,,,eovsa.spec.flare_id_20211030152000.fits
20211030162100,2021-10-30,16:21:00,C1.3,2021-10-30 16:19:35,2021-10-30 16:21:39,2021-10-30 16:23:07,,,eovsa.spec.flare_id_20211030162100.fits
20211030175400,2021-10-30,17:54:00,B8.0,2021-10-30 17:45:29,2021-10-30 17:54:04,2021-10-30 17:54:34,,,eovsa.spec.flare_id_20211030175400.fits
20211030193000,2021-10-30,19:30:00,B8.1,2021-10-30 19:29:16,2021-10-30 19:29:44,2021-10-30 19:31:17,,,eovsa.spec.flare_id_20211030193000.fits
20211030212800,2021-10-30,21:28:00,C1.0,2021-10-30 21:27:44,2021-10-30 21:27:59,2021-10-30 21:28:41,,,eovsa.spec.flare_id_20211030212800.fits
20211101204300,2021-11-01,20:43:00,C2.1,2021-11-01 20:42:05,2021-11-01 20:43:12,2021-11-01 20:47:19,-82.3,223.1,eovsa.spec.flare_id_20211101204300.fits
20211101211100,2021-11-01,21:11:00,C4.0,2021-11-01 21:11:09,2021-11-01 21:15:01,2021-11-01 21:28:26,733.5,-548.4,eovsa.spec.flare_id_20211101211100.fits
20211101215400,2021-11-01,21:54:00,C4.4,2021-11-01 21:53:47,2021-11-01 21:54:12,2021-11-01 21:59:41,,,eovsa.spec.flare_id_20211101215400.fits
20211101233900,2021-11-01,23:39:00,C4.5,2021-11-01 23:37:37,2021-11-01 23:39:30,2021-11-01 23:40:33,,,eovsa.spec.flare_id_20211101233900.fits
20211103211400,2021-11-03,21:14:00,C5.2,2021-11-03 21:09:25,2021-11-03 21:14:45,2021-11-03 21:28:12,900.2,-390.5,eovsa.spec.flare_id_20211103211400.fits
20211205192500,2021-12-05,19:25:00,C1.6,2021-12-05 19:23:23,2021-12-05 19:25:14,2021-12-05 19:27:27,,,eovsa.spec.flare_id_20211205192500.fits
20211212211300,2021-12-12,21:13:00,C1.2,2021-12-12 21:11:00,2021-12-12 21:13:00,2021-12-12 21:15:00,-903.9,-333.2,eovsa.spec.flare_id_20211212211300.fits
20211214203300,2021-12-14,20:33:00,C1.6,2021-12-14 20:31:28,2021-12-14 20:51:55,2021-12-14 21:18:06,-708.6,-329.6,eovsa.spec.flare_id_20211214203300.fits
20211219191100,2021-12-19,19:11:00,C1.8,2021-12-19 19:10:00,2021-12-19 19:11:23,2021-12-19 19:12:04,,,eovsa.spec.flare_id_20211219191100.fits
20211219210900,2021-12-19,21:09:00,C3.7,2021-12-19 21:07:22,2021-12-19 21:09:46,2021-12-19 21:15:55,,,eovsa.spec.flare_id_20211219210900.fits
20211220191400,2021-12-20,19:14:00,B8.7,2021-12-20 19:12:00,2021-12-20 19:14:00,2021-12-20 19:16:00,,,eovsa.spec.flare_id_20211220191400.fits
20211220202800,2021-12-20,20:28:00,C1.4,2021-12-20 20:26:00,2021-12-20 20:28:00,2021-12-20 20:30:00,,,eovsa.spec.flare_id_20211220202800.fits
20211222204500,2021-12-22,20:45:00,C1.4,2021-12-22 20:44:57,2021-12-22 20:45:50,2021-12-22 20:49:36,,,eovsa.spec.flare_id_20211222204500.fits
20211231194200,2021-12-31,19:42:00,C8.1,2021-12-31 19:42:34,2021-12-31 19:50:42,2021-12-31 20:10:27,854.1,355.9,eovsa.spec.flare_id_20211231194200.fits
20220116174600,2022-01-16,17:46:00,C1.1,2022-01-16 17:50:34,2022-01-16 17:46:40,2022-01-16 17:50:53,,,eovsa.spec.flare_id_20220116174600.fits
20220116192400,2022-01-16,19:24:00,C2.6,2022-01-16 19:22:00,2022-01-16 19:24:00,2022-01-16 19:26:00,,,eovsa.spec.flare_id_20220116192400.fits
20220118173800,2022-01-18,17:38:00,M1.5,2022-01-18 17:21:42,2022-01-18 17:37:18,2022-01-18 18:18:28,797.1,202.2,eovsa.spec.flare_id_20220118173800.fits
20220118195200,2022-01-18,19:52:00,C5.7,2022-01-18 19:49:34,2022-01-18 19:51:52,2022-01-18 19:54:23,,,eovsa.spec.flare_id_20220118195200.fits
20220119192300,2022-01-19,19:23:00,B3.8,2022-01-19 19:21:29,2022-01-19 19:23:11,2022-01-19 19:23:43,,,eovsa.spec.flare_id_20220119192300.fits
20220128171900,2022-01-28,17:19:00,C1.1,2022-01-28 17:18:48,2022-01-28 17:19:15,2022-01-28 17:19:32,,,eovsa.spec.flare_id_20220128171900.fits
20220128180700,2022-01-28,18:07:00,B8.4,2022-01-28 18:06:21,2022-01-28 18:07:01,2022-01-28 18:12:42,,,eovsa.spec.flare_id_20220128180700.fits
20220128193100,2022-01-28,19:31:00,C2.8,2022-01-28 19:30:01,2022-01-28 19:31:05,2022-01-28 19:43:37,-324.0,375.2,eovsa.spec.flare_id_20220128193100.fits
20220128203500,2022-01-28,20:35:00,B5.3,2022-01-28 20:10:04,2022-01-28 20:48:13,2022-01-28 21:06:00,-327.2,375.1,eovsa.spec.flare_id_20220128203500.fits
20220128204900,2022-01-28,20:49:00,B6.5,2022-01-28 20:10:04,2022-01-28 20:48:13,2022-01-28 21:06:00,-327.3,375.1,eovsa.spec.flare_id_20220128203500.fits
20220129205500,2022-01-29,20:55:00,C1.2,2022-01-29 20:53:00,2022-01-29 20:55:00,2022-01-29 20:57:00,,,eovsa.spec.flare_id_20220129205500.fits
20220129230000,2022-01-29,23:00:00,M1.1,2022-01-29 22:56:41,2022-01-29 23:10:14,2022-01-29 23:42:36,-14.8,370.2,eovsa.spec.flare_id_20220129230000.fits
20220130211800,2022-01-30,21:18:00,C1.3,2022-01-30 21:17:56,2022-01-30 21:17:29,2022-01-30 21:18:34,,,eovsa.spec.flare_id_20220130211800.fits
20220131195900,2022-01-31,19:59:00,C1.9,2022-01-31 19:57:33,2022-01-31 19:57:42,2022-01-31 19:58:59,,,eovsa.spec.flare_id_20220131195900.fits
20220201194200,2022-02-01,19:42:00,B9.5,2022-02-01 19:41:07,2022-02-01 19:41:34,2022-02-01 19:43:41,,,eovsa.spec.flare_id_20220201194200.fits
20220201210500,2022-02-01,21:05:00,C1.4,2022-02-01 21:04:02,2022-02-01 21:10:57,2022-02-01 21:19:53,,,eovsa.spec.flare_id_20220201210500.fits
20220203204200,2022-02-03,20:42:00,C1.3,2022-02-03 20:41:17,2022-02-03 20:41:47,2022-02-03 20:44:33,831.6,310.9,eovsa.spec.flare_id_20220203204200.fits
20220204210200,2022-02-04,21:02:00,C1.0,2022-02-04 21:02:00,2022-02-04 21:02:25,2022-02-04 21:06:04,,,eovsa.spec.flare_id_20220204210200.fits
20220205170000,2022-02-05,17:00:00,C2.1,2022-02-05 16:58:07,2022-02-05 17:00:45,2022-02-05 17:05:41,,,eovsa.spec.flare_id_20220205170000.fits
20220205175800,2022-02-05,17:58:00,B8.4,2022-02-05 17:58:16,2022-02-05 17:58:25,2022-02-05 17:58:49,,,eovsa.spec.flare_id_20220205175800.fits
20220208163000,2022-02-08,16:30:00,C1.1,2022-02-08 16:29:46,2022-02-08 16:30:31,2022-02-08 16:35:30,,,eovsa.spec.flare_id_20220208163000.fits
20220208214000,2022-02-08,21:40:00,C5.1,2022-02-08 21:37:00,2022-02-08 21:40:46,2022-02-08 21:45:31,642.2,-243.1,eovsa.spec.flare_id_20220208214000.fits
20220213193500,2022-02-13,19:35:00,B6.8,2022-02-13 19:35:23,2022-02-13 19:35:50,2022-02-13 19:38:47,,,eovsa.spec.flare_id_20220213193500.fits
20220213213700,2022-02-13,21:37:00,C7.1,2022-02-13 21:41:16,2022-02-13 21:40:20,2022-02-13 21:43:29,,,eovsa.spec.flare_id_20220213213700.fits
20220330173000,2022-03-30,17:30:00,X1.4,2022-03-30 17:25:20,2022-03-30 17:31:09,2022-03-30 18:02:17,493.7,320.3,eovsa.spec.flare_id_20220330173000.fits
20220331182800,2022-03-31,18:28:00,M9.7,2022-03-31 18:25:39,2022-03-31 18:28:26,2022-03-31 18:29:49,690.0,289.0,eovsa.spec.flare_id_20220331182800.fits
20220331193200,2022-03-31,19:32:00,C5,2022-03-31 19:23:23,2022-03-31 19:34:25,2022-03-31 19:49:15,675.4,306.3,eovsa.spec.flare_id_20220331193200.fits
20220510135500,2022-05-10,13:55:00,X1.5,2022-05-10 13:53:00,2022-05-10 13:55:00,2022-05-10 13:57:00,,,eovsa.spec.flare_id_20220510135500.fits
20220511183500,2022-05-11,18:35:00,M2.6,2022-05-11 18:35:49,2022-05-11 18:41:54,2022-05-11 18:51:32,934.7,-257.7,eovsa.spec.flare_id_20220511183500.fits
20220515000100,2022-05-15,00:01:00,M2.3,2022-05-15 00:00:04,2022-05-15 00:00:50,2022-05-15 00:02:09,,,eovsa.spec.flare_id_20220515000100.fits
20220517193300,2022-05-17,19:33:00,C2.0,2022-05-17 19:31:03,2022-05-17 19:33:39,2022-05-17 19:43:46,-523.5,366.3,eovsa.spec.flare_id_20220517193300.fits
20220518220000,2022-05-18,22:00:00,M1.1,2022-05-17 19:31:03,2022-05-17 19:33:39,2022-05-17 19:43:46,-323.7,386.6,eovsa.spec.flare_id_20220517193300.fits
20220524223000,2022-05-24,22:30:00,C5.1,2022-05-24 22:15:55,2022-05-24 22:30:59,2022-05-24 22:44:41,755.1,386.1,eovsa.spec.flare_id_20220524223000.fits
20220525181700,2022-05-25,18:17:00,M1.3,2022-05-25 18:13:15,2022-05-25 18:17:17,2022-05-25 18:23:33,598.5,-285.6,eovsa.spec.flare_id_20220525181700.fits
